samplewt_10684,6932733,24.6386
samplewt_10694,6934284,22.7126
samplewt_107,6933756,27.7202
samplewt_10703,6932690,21.9422
samplewt_10704,6933563,21.557
samplewt_10705,6932803,86.2705
samplewt_10706,6932801,71.2478
samplewt_10710,6933484,25.0238
samplewt_10725,6933524,22.3274
samplewt_10726,6932299,67.0106
samplewt_10727,6932799,22.3274
samplewt_10732,6933300,23.0978
samplewt_10733,6933862,25.409
samplewt_10742,6933043,22.7126
samplewt_10743,6932433,22.7126
samplewt_10747,6931631,26.1794
samplewt_10748,6933407,23.0978
samplewt_10756,6933358,26.9498
samplewt_10757,6931832,81.2629
samplewt_10758,6932571,24.2534
samplewt_10759,6932973,24.2534
samplewt_10779,6932959,24.6386
samplewt_10780,6933666,26.5646
samplewt_10794,6933109,101.679
samplewt_108,6932028,27.335
samplewt_10801,6933902,24.2534
samplewt_10807,6931780,23.0978
samplewt_10814,6933312,26.5646
samplewt_10815,6932201,22.7126
samplewt_10820,6932295,27.7202
samplewt_10821,6934082,106.686
samplewt_10826,6932382,24.6386
samplewt_10827,6933805,23.0978
samplewt_1085,6933727,22.3274
samplewt_10851,6933066,23.0978
samplewt_10852,6931890,21.9422
samplewt_10858,6934270,52.373
samplewt_10859,6932676,34.6538
samplewt_10860,6931890,25.7942
samplewt_10885,6933839,23.0978
samplewt_10886,6932737,94.7449
samplewt_10889,6934308,24.2534
samplewt_10890,6933158,23.8682
samplewt_10894,6931964,42.3578
samplewt_10895,6934235,51.6026
samplewt_10912,6932480,25.0238
samplewt_10919,6934051,25.7942
samplewt_10920,6934306,23.8682
samplewt_10923,6933317,22.7126
samplewt_10936,6933925,26.5646
samplewt_10937,6932969,29.6462
samplewt_10957,6932192,22.3274
samplewt_10958,6931924,24.2534
samplewt_10962,6931607,23.8682
samplewt_10963,6932745,23.483
samplewt_10975,6932302,73.1738
samplewt_10976,6933500,21.1718
samplewt_10977,6933275,21.1718
samplewt_11000,6933741,25.7942
samplewt_11019,6933831,44.2838
samplewt_11020,6932805,23.8682
samplewt_11022,6933212,26.5646
samplewt_11033,6932490,23.0978
samplewt_11034,6933367,23.8682
samplewt_1104,6933519,25.0238
samplewt_11040,6933600,55.8398
samplewt_11047,6934251,25.0238
samplewt_11048,6932616,26.1794
samplewt_11049,6931853,25.409
samplewt_11053,6933566,38.1206
samplewt_11054,6934158,26.1794
samplewt_11069,6933620,23.483
samplewt_11070,6934185,25.7942
samplewt_11074,6934308,24.6386
samplewt_11095,6932085,20.4014
samplewt_11098,6932008,22.3274
samplewt_11099,6932325,25.409
samplewt_11100,6932037,21.1718
samplewt_11105,6931876,28.1054
samplewt_11106,6933297,21.557
samplewt_11108,6932157,43.5134
samplewt_11117,6933900,22.3274
samplewt_11118,6931913,23.483
samplewt_11120,6931796,21.9422
samplewt_11136,6933404,25.0238
samplewt_11151,6933095,21.557
samplewt_11152,6932561,23.8682
samplewt_11153,6932689,23.0978
samplewt_11154,6934318,22.7126
samplewt_11160,6933571,22.7126
samplewt_11162,6931958,23.8682
samplewt_11177,6932183,60.077
samplewt_11180,6933955,27.335
samplewt_11193,6932619,23.0978
samplewt_11214,6932824,22.3274
samplewt_11217,6932930,22.7126
samplewt_11218,6932726,25.7942
samplewt_11234,6932285,92.8189
samplewt_11242,6933376,48.1358
samplewt_11251,6931636,21.557
samplewt_11253,6932890,23.8682
samplewt_11257,6932363,23.8682
samplewt_11264,6933342,21.557
samplewt_11265,6931608,34.6538
samplewt_11277,6933496,137.117
samplewt_11283,6934175,230.335
samplewt_11298,6932682,24.2534
samplewt_11306,6932101,21.557
samplewt_11309,6931698,20.4014
samplewt_11312,6932832,23.483
samplewt_11315,6933779,154.451
samplewt_11316,6933641,37.3502
samplewt_1133,6932964,23.0978
samplewt_11359,6933074,26.5646
samplewt_11360,6933043,21.1718
samplewt_11361,6933942,44.669
samplewt_11368,6933567,20.0162
samplewt_11370,6932005,22.3274
samplewt_11371,6932757,23.0978
samplewt_11372,6932325,25.409
samplewt_11397,6931639,24.2534
samplewt_11398,6932198,22.7126
samplewt_11399,6931681,25.7942
samplewt_11401,6933411,93.9745
samplewt_11402,6931993,23.0978
samplewt_11403,6931821,25.409
samplewt_11404,6934256,23.8682
samplewt_11406,6932483,22.7126
samplewt_11408,6933323,85.1149
samplewt_11409,6933562,25.409
samplewt_1142,6934063,26.9498
samplewt_1143,6933053,21.9422
samplewt_11439,6932689,21.557
samplewt_11440,6932325,23.8682
samplewt_11448,6933515,21.9422
samplewt_11449,6933343,308.916
samplewt_11453,6932080,25.409
samplewt_11454,6931846,21.557
samplewt_11455,6933884,32.7278
samplewt_11458,6932116,22.7126
samplewt_11466,6933029,23.8682
samplewt_11468,6933647,25.0238
samplewt_11469,,0
samplewt_11470,6934245,29.6462
samplewt_11477,6934074,25.0238
samplewt_11479,6933805,22.7126
samplewt_11493,6932422,24.2534
samplewt_11501,6933402,21.9422
samplewt_11502,6931943,25.409
samplewt_1152,6933415,23.483
samplewt_11520,6933865,24.6386
samplewt_11524,6933786,23.8682
samplewt_11526,6934025,23.483
samplewt_1153,6934280,22.7126
samplewt_11530,6932601,53.5286
samplewt_11531,6934064,21.1718
samplewt_11532,6933013,25.7942
samplewt_11541,6932196,25.409
samplewt_1155,6933782,29.6462
samplewt_1156,6932209,82.0333
samplewt_11560,6933085,24.2534
samplewt_11563,6933326,25.0238
samplewt_1157,6932727,23.8682
samplewt_11570,6932132,147.902
samplewt_11571,6932241,29.261
samplewt_1158,6933544,22.3274
samplewt_11585,6931927,26.5646
samplewt_11587,6932465,22.3274
samplewt_11588,6932256,24.2534
samplewt_11589,6933722,21.557
samplewt_11591,6933156,36.965
samplewt_11595,6933626,24.2534
samplewt_11596,6933852,24.2534
samplewt_116,6933660,23.0978
samplewt_11600,6934169,25.409
samplewt_11601,6932702,24.2534
samplewt_11602,6932961,25.0238
samplewt_11605,6931921,21.557
samplewt_11612,6932286,286.189
samplewt_11613,6933937,24.2534
samplewt_11621,6932929,21.9422
samplewt_11622,6933394,21.557
samplewt_1164,6931564,68.9366
samplewt_11645,6934273,23.0978
samplewt_11646,6932342,20.4014
samplewt_11647,6932792,246.899
samplewt_11648,6932526,45.8246
samplewt_11690,6931902,25.0238
samplewt_11691,6933191,25.0238
samplewt_11708,6931617,24.2534
samplewt_11709,6932291,23.0978
samplewt_11723,6934220,23.8682
samplewt_1173,6934051,25.7942
samplewt_11743,6933989,217.624
samplewt_11755,6932943,53.9138
samplewt_11760,6934078,23.0978
samplewt_11761,6933862,25.7942
samplewt_11762,6931924,21.557
samplewt_1178,6931862,23.483
samplewt_11781,6932870,23.0978
samplewt_11788,6931832,21.1718
samplewt_1179,6934314,28.4906
samplewt_1180,6932903,27.335
samplewt_1181,6933420,26.1794
samplewt_11810,6933937,25.7942
samplewt_11822,6933619,21.557
samplewt_11834,6931844,23.483
samplewt_11835,6933498,69.3218
samplewt_11837,6932981,29.6462
samplewt_11844,6934199,89.7373
samplewt_11845,6931891,22.7126
samplewt_1185,6933416,26.1794
samplewt_11850,6933789,119.398
samplewt_11851,6933126,24.6386
samplewt_1186,6934168,24.2534
samplewt_11874,6932248,27.335
samplewt_11875,6931889,21.9422
samplewt_11876,6931620,24.2534
samplewt_11886,6932671,57.3806
samplewt_11887,6932565,21.1718
samplewt_11891,6932060,21.9422
samplewt_11892,6933802,26.1794
samplewt_11893,6932442,24.2534
samplewt_11894,6932091,23.0978
samplewt_11905,6931982,22.3274
samplewt_11906,6932959,23.0978
samplewt_11907,6931894,21.557
samplewt_11913,6932990,28.1054
samplewt_11914,6932991,144.821
samplewt_11915,6932607,23.8682
samplewt_11936,6934324,86.2705
samplewt_11946,6932126,26.9498
samplewt_11950,6932038,23.483
samplewt_11962,6931997,23.483
samplewt_11963,6932719,83.1889
samplewt_1197,6932718,59.3066
samplewt_11977,6932756,24.2534
samplewt_1198,6932744,23.483
samplewt_11983,6932974,26.1794
samplewt_11992,6933659,25.0238
samplewt_12000,6934285,25.409
samplewt_12001,6931902,21.1718
samplewt_12002,6932588,22.7126
samplewt_12007,6932628,28.4906
samplewt_12013,6933078,25.409
samplewt_12014,6934022,26.1794
samplewt_12027,6931766,24.2534
samplewt_12028,6934252,20.7866
samplewt_12029,6933861,24.6386
samplewt_12030,6934261,22.7126
samplewt_12041,6931845,22.7126
samplewt_12042,6932038,24.2534
samplewt_12043,6933172,26.9498
samplewt_12046,6932036,22.7126
samplewt_1205,6934233,21.9422
samplewt_12052,6932008,38.1206
samplewt_12053,6933010,21.557
samplewt_12057,6934069,23.0978
samplewt_12058,6932172,105.145
samplewt_1206,6934126,25.409
samplewt_12060,6932265,22.3274
samplewt_12066,6933141,56.9954
samplewt_12067,6931727,22.7126
samplewt_1207,6934068,20.7866
samplewt_1208,6931702,26.1794
samplewt_12081,6934128,60.4622
samplewt_12086,6932552,21.557
samplewt_12087,6933877,51.9878
samplewt_12088,6933876,70.0922
samplewt_12089,6932772,26.1794
samplewt_1209,6934070,23.0978
samplewt_12092,6934236,21.557
samplewt_12093,6933393,25.0238
samplewt_1210,6932889,25.7942
samplewt_12101,6931914,23.0978
samplewt_12120,6933563,25.409
samplewt_12121,6931857,22.7126
samplewt_12124,6932705,23.8682
samplewt_1213,6931855,21.557
samplewt_12135,6934112,22.7126
samplewt_12136,6934098,26.1794
samplewt_12137,6933786,21.1718
samplewt_12146,6933123,137.502
samplewt_12148,6934002,24.6386
samplewt_1215,6932263,22.3274
samplewt_12152,6933791,28.1054
samplewt_12155,6931924,21.1718
samplewt_12156,6931914,23.8682
samplewt_1216,6934019,23.8682
samplewt_1217,6932275,23.0978
samplewt_12179,6931829,23.483
samplewt_1218,6933167,21.1718
samplewt_12183,6932715,22.3274
samplewt_12202,6933902,23.0978
samplewt_12203,6932935,22.7126
samplewt_12205,6931686,23.483
samplewt_12207,6933791,25.7942
samplewt_12211,6933483,22.7126
samplewt_12212,6933976,20.4014
samplewt_12214,6933624,22.3274
samplewt_1222,6932325,30.0314
samplewt_12226,6934122,24.6386
samplewt_12228,6933467,153.68
samplewt_12229,6932947,92.0485
samplewt_12230,6932987,23.483
samplewt_12242,6933011,21.1718
samplewt_12243,6934047,23.8682
samplewt_12244,6933927,23.483
samplewt_12246,6931921,25.409
samplewt_12269,6933177,23.483
samplewt_1227,6932540,88.5817
samplewt_12275,6933243,21.557
samplewt_1228,6934320,23.8682
samplewt_12286,6932726,23.0978
samplewt_1229,6931832,20.7866
samplewt_12290,6932467,26.5646
samplewt_12291,6932968,22.7126
samplewt_12297,6933975,24.2534
samplewt_1230,6933230,124.79
samplewt_12300,6933393,25.409
samplewt_12301,6931971,22.7126
samplewt_12302,6931647,23.0978
samplewt_12303,6932325,23.8682
samplewt_12311,6933515,23.483
samplewt_12312,6931888,26.1794
samplewt_12313,6931927,38.1206
samplewt_12318,6932182,25.409
samplewt_12322,6932386,24.2534
samplewt_12324,6933254,21.557
samplewt_12325,6932347,117.087
samplewt_12335,6932241,28.1054
samplewt_12336,6932816,21.9422
samplewt_12350,6934090,37.3502
samplewt_12352,6934179,25.409
samplewt_12358,6932940,26.5646
samplewt_12373,6932059,21.557
samplewt_12374,6932325,28.1054
samplewt_12376,6931910,26.9498
samplewt_12377,6931801,23.483
samplewt_12384,6932047,24.2534
samplewt_12385,6933389,26.9498
samplewt_12393,6933791,19.631
samplewt_12394,6934201,22.7126
samplewt_12395,6931621,22.3274
samplewt_12408,6931943,103.99
samplewt_12409,6933226,24.6386
samplewt_12415,6933142,22.3274
samplewt_12416,6932684,22.7126
samplewt_12417,6933297,24.2534
samplewt_12418,6933831,27.335
samplewt_12419,6932836,22.7126
samplewt_12423,6933680,24.2534
samplewt_12424,6931886,24.6386
samplewt_12425,6933117,23.8682
samplewt_12431,6934092,21.1718
samplewt_12432,6932581,25.7942
samplewt_12439,6933339,241.891
samplewt_12440,6932113,23.8682
samplewt_12449,6933774,27.335
samplewt_1245,6932644,22.7126
samplewt_12453,6934105,27.7202
samplewt_12454,6933401,22.7126
samplewt_12455,6931564,24.2534
samplewt_1246,6933865,78.1814
samplewt_12460,6933570,25.409
samplewt_12461,6931983,26.1794
samplewt_12462,6932977,22.7126
samplewt_1247,6932059,25.0238
samplewt_12478,6934097,22.7126
samplewt_12479,6931662,25.0238
samplewt_1248,6933208,22.3274
samplewt_12496,6933470,24.6386
samplewt_12497,6931861,210.305
samplewt_12522,6932722,21.9422
samplewt_12523,6934244,21.9422
samplewt_12544,6932273,23.8682
samplewt_12551,6932399,28.1054
samplewt_12552,6933520,23.8682
samplewt_12555,6932969,23.0978
samplewt_12556,6932718,22.7126
samplewt_12561,6931760,22.7126
samplewt_12570,6931696,24.2534
samplewt_12572,6932325,22.3274
samplewt_12580,6931772,21.9422
samplewt_12591,6932799,50.0618
samplewt_12605,6933187,22.7126
samplewt_12612,6932274,26.5646
samplewt_12620,6933434,22.3274
samplewt_12643,6931595,27.7202
samplewt_12644,6932750,26.1794
samplewt_12648,6933425,24.2534
samplewt_12653,6933279,22.7126
samplewt_12654,6931577,93.2041
samplewt_12667,6932176,27.335
samplewt_12668,6932548,26.1794
samplewt_12681,6933316,22.7126
samplewt_12682,6932837,21.9422
samplewt_12683,6932610,21.557
samplewt_12692,6932505,25.409
samplewt_12702,6932387,23.0978
samplewt_12703,6934073,22.7126
samplewt_12705,6934003,23.483
samplewt_12706,6931821,21.9422
samplewt_12709,6933609,25.409
samplewt_12710,6933340,20.7866
samplewt_12711,6932969,23.0978
samplewt_12712,6932357,20.7866
samplewt_12713,6933384,23.483
samplewt_12714,6932029,22.7126
samplewt_12715,6932202,23.483
samplewt_12716,6933416,21.1718
samplewt_12722,6931826,23.483
samplewt_12723,6933288,23.483
samplewt_12724,6931656,21.557
samplewt_12737,6931794,57.3806
samplewt_12738,6932107,24.6386
samplewt_12739,6931797,81.6481
samplewt_12744,6932479,24.2534
samplewt_12746,6932718,22.3274
samplewt_12748,6932158,25.409
samplewt_12759,6931916,24.2534
samplewt_12760,6933473,27.335
samplewt_12775,6932182,167.548
samplewt_12777,6934311,123.25
samplewt_12783,6933197,23.0978
samplewt_12784,6934325,23.483
samplewt_12786,6932713,21.557
samplewt_12787,6932312,115.546
samplewt_12802,6933485,27.7202
samplewt_12803,6934097,26.1794
samplewt_12813,6931610,23.483
samplewt_12816,6932952,23.483
samplewt_1282,6932114,36.965
samplewt_12828,6932574,22.3274
samplewt_12829,6931943,23.8682
samplewt_1283,6932672,33.4982
samplewt_12830,6934052,20.7866
samplewt_12831,6933509,168.318
samplewt_12832,6932736,28.1054
samplewt_12834,6931832,23.483
samplewt_12835,6933605,23.0978
samplewt_12837,6933435,39.6614
samplewt_12839,6932838,22.7126
samplewt_1284,6932916,21.557
samplewt_12840,6934252,24.6386
samplewt_12841,6932703,22.7126
samplewt_12842,6932325,26.5646
samplewt_12851,6933749,107.842
samplewt_12852,6933675,23.0978
samplewt_12853,6931866,21.557
samplewt_12856,6931876,25.0238
samplewt_12858,6931845,95.9005
samplewt_12859,6931900,24.2534
samplewt_12869,6932570,25.0238
samplewt_1287,6932637,23.0978
samplewt_12875,6932515,23.0978
samplewt_1288,6931872,24.2534
samplewt_12898,6932454,22.3274
samplewt_12899,6932722,23.0978
samplewt_12900,6934055,22.3274
samplewt_12902,6932241,24.6386
samplewt_12906,6932771,24.6386
samplewt_12907,6932013,53.5286
samplewt_12908,6933571,21.9422
samplewt_12909,6932654,22.7126
samplewt_12910,6932864,21.9422
samplewt_12920,6933737,22.3274
samplewt_12923,6932063,24.2534
samplewt_12952,6933697,23.0978
samplewt_12953,6932186,23.0978
samplewt_12957,6931833,23.8682
samplewt_12969,6932554,26.5646
samplewt_12970,6933785,26.5646
samplewt_12976,6934005,24.6386
samplewt_12987,6932184,95.9005
samplewt_12989,6933856,23.483
samplewt_12990,6931670,22.3274
samplewt_12992,6932759,23.483
samplewt_12993,6932743,27.7202
samplewt_13009,6933698,28.8758
samplewt_13010,6933330,26.5646
samplewt_13016,6932623,21.1718
samplewt_13028,6932159,26.9498
samplewt_13033,6934310,25.7942
samplewt_13054,6934290,20.7866
samplewt_13055,6932372,80.1073
samplewt_13058,6931826,172.94
samplewt_13064,6932126,23.0978
samplewt_13072,6932729,23.483
samplewt_1308,6933476,22.7126
samplewt_13080,6933841,23.8682
samplewt_13081,6933689,26.5646
samplewt_1309,6932624,24.2534
samplewt_13099,6932659,184.496
samplewt_13100,6931746,26.9498
samplewt_13101,6932906,23.8682
samplewt_13112,6933389,27.335
samplewt_13113,6931690,26.1794
samplewt_13121,6934247,23.0978
samplewt_13122,6934160,20.4014
samplewt_13123,6932524,21.557
samplewt_13133,6933056,26.1794
samplewt_1314,6932963,25.7942
samplewt_13142,6933297,28.1054
samplewt_13143,6932595,25.409
samplewt_13144,6934319,23.8682
samplewt_13147,6933587,28.4906
samplewt_13152,6934078,23.8682
samplewt_13153,6934213,25.7942
samplewt_13154,6931666,21.557
samplewt_13160,6931886,26.9498
samplewt_13168,6933244,23.8682
samplewt_13181,6933449,24.6386
samplewt_13183,6932081,22.7126
samplewt_13184,6933268,25.7942
samplewt_13185,6931672,22.7126
samplewt_13186,6931739,21.9422
samplewt_1319,6933012,28.8758
samplewt_13196,6934043,26.1794
samplewt_13213,6934157,23.8682
samplewt_13214,6933295,22.7126
samplewt_13215,6931994,20.4014
samplewt_13221,6932310,24.2534
samplewt_13222,6932785,22.3274
samplewt_13231,6933537,24.6386
samplewt_13241,6934085,23.483
samplewt_13242,6931920,20.4014
samplewt_13248,6933617,23.8682
samplewt_13249,6932637,28.8758
samplewt_13270,6933663,22.7126
samplewt_13271,6932860,26.9498
samplewt_13283,6932910,136.346
samplewt_13284,6932909,43.5134
samplewt_13285,6931982,24.6386
samplewt_13310,6934269,101.293
samplewt_13311,6933713,53.1434
samplewt_13326,6932819,21.1718
samplewt_13327,6933647,25.409
samplewt_13332,6933905,26.5646
samplewt_1335,6932145,23.483
samplewt_13357,6931729,25.409
samplewt_13358,6934108,23.483
samplewt_13359,6933528,27.335
samplewt_13373,6933922,23.483
samplewt_13374,6934089,204.912
samplewt_13383,6933288,26.5646
samplewt_13384,6933405,21.9422
samplewt_13386,6932871,28.4906
samplewt_13394,6931701,126.331
samplewt_13395,6932299,26.1794
samplewt_13401,6931745,25.0238
samplewt_13407,6932572,26.1794
samplewt_13419,6932122,108.227
samplewt_13420,6933638,26.5646
samplewt_13421,6934200,79.337
samplewt_13431,6933457,33.4982
samplewt_13432,6934206,71.633
samplewt_13435,6931568,216.468
samplewt_13455,6933432,23.8682
samplewt_13456,6931927,25.0238
samplewt_13457,6932967,140.198
samplewt_13458,6931855,114.39
samplewt_13459,6933740,25.409
samplewt_13460,6932426,25.409
samplewt_13475,6932729,24.2534
samplewt_13483,6933547,25.409
samplewt_13484,6932363,23.0978
samplewt_13486,6933740,20.0162
samplewt_13487,6933302,24.6386
samplewt_13489,6933948,23.483
samplewt_1349,6932846,21.1718
samplewt_13490,6932081,22.3274
samplewt_13495,6932081,22.3274
samplewt_13496,6933189,23.0978
samplewt_13497,6932858,21.557
samplewt_1350,6933155,23.483
samplewt_13503,6933242,20.7866
samplewt_13504,6934198,20.4014
samplewt_13507,6932706,24.2534
samplewt_13514,6932137,24.2534
samplewt_13515,6933287,25.7942
samplewt_13516,6933397,140.584
samplewt_13525,6932211,26.1794
samplewt_13526,6933605,23.483
samplewt_13527,6934284,24.6386
samplewt_13528,6932737,21.557
samplewt_13529,6932639,25.409
samplewt_13530,6931737,100.523
samplewt_13531,6933549,23.483
samplewt_13532,6932318,74.7146
samplewt_13546,6934056,24.2534
samplewt_13548,6932095,21.1718
samplewt_13555,6932008,25.7942
samplewt_13556,6934036,28.8758
samplewt_13582,6934270,26.1794
samplewt_13585,6933787,20.7866
samplewt_13586,6934313,20.7866
samplewt_13590,6933078,23.8682
samplewt_13594,6932622,22.7126
samplewt_13597,6932791,142.895
samplewt_13598,6932386,24.6386
samplewt_13599,6933243,25.7942
samplewt_13601,6933648,29.261
samplewt_13603,6934242,23.8682
samplewt_13620,6933451,22.7126
samplewt_13621,6933413,24.2534
samplewt_13622,6932651,23.0978
samplewt_13628,6933422,24.2534
samplewt_13629,6934110,24.2534
samplewt_13641,6932906,23.483
samplewt_13642,6933376,31.5722
samplewt_13644,6933250,23.483
samplewt_13659,6933511,25.7942
samplewt_13660,6933628,26.5646
samplewt_13661,,0
samplewt_13662,6934320,20.0162
samplewt_13663,6932441,22.7126
samplewt_13664,6932617,22.7126
samplewt_13682,6932121,21.9422
samplewt_13696,6934149,20.7866
samplewt_13701,6933600,22.7126
samplewt_13705,6932804,27.335
samplewt_13715,6931901,22.7126
samplewt_13718,6932325,25.409
samplewt_13722,6933555,24.6386
samplewt_13723,6933337,21.557
samplewt_13725,6931718,25.409
samplewt_13726,6933254,21.1718
samplewt_13733,6933244,25.0238
samplewt_13734,6931826,23.483
samplewt_13738,6933725,26.1794
samplewt_13751,6932847,159.844
samplewt_13752,6931831,21.557
samplewt_13753,,0
samplewt_13754,6931842,20.4014
samplewt_13755,6931717,24.6386
samplewt_1376,6934091,23.0978
samplewt_13761,6933995,21.557
samplewt_13767,6933547,25.0238
samplewt_13772,6931986,24.2534
samplewt_13778,6932765,25.7942
samplewt_13779,6932050,24.6386
samplewt_1378,6931956,25.0238
samplewt_13783,6933779,22.3274
samplewt_1379,6932118,25.0238
samplewt_1380,6932325,27.7202
samplewt_13809,6932471,27.7202
samplewt_1381,6933621,23.0978
samplewt_13821,6931580,23.0978
samplewt_13822,6932325,24.2534
samplewt_13823,6934142,24.2534
samplewt_13824,6931578,31.9574
samplewt_13825,6933322,25.0238
samplewt_13826,6934213,24.2534
samplewt_13832,6933149,24.2534
samplewt_13833,6933995,23.8682
samplewt_1384,6933437,29.261
samplewt_13843,6932597,122.479
samplewt_13844,6932608,23.0978
samplewt_13862,6934307,25.7942
samplewt_13863,6933791,19.631
samplewt_13864,6932904,20.7866
samplewt_13865,6932566,23.8682
samplewt_13866,6932665,150.214
samplewt_13872,6932696,23.8682
samplewt_13873,6934140,22.7126
samplewt_13874,6934091,21.1718
samplewt_13875,6931699,23.8682
samplewt_13877,6933567,22.3274
samplewt_13883,6932524,23.0978
samplewt_13886,6932530,25.0238
samplewt_13892,6931956,21.9422
samplewt_13893,6932363,25.409
samplewt_1390,6931878,22.7126
samplewt_13906,6933506,22.7126
samplewt_13907,6932693,23.0978
samplewt_13908,6932212,23.483
samplewt_13917,6931786,24.2534
samplewt_13918,6933363,24.6386
